"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","long"
"202005","CABA","Comuna 15",3,91,86,183000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4380608302,-34.6010704781
"202005","CABA","Comuna 15",3,59,54,145000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4434425929,-34.5938278987
"202005","CABA","Comuna 15",3,87,77,173000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-58.43683,-34.60252
"202005","CABA","Comuna 15",3,79,76,169000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-58.43712,-34.59601
"202005","CABA","Comuna 1",3,145,128,650000,"USD","Excelente 3 amb. con cochera","Departamento","Venta",-58.3645525,-34.5994853
"202005","GBA","Vicente López",3,98,60,155000,"USD","Departamento 3 Amb en Florida","Departamento","Venta",-58.4955156,-34.5235852
"202005","CABA","Comuna 5",3,55,45,94000,"USD","Departamento de 3 ambientes en Venta en Parque centenario","Departamento","Venta",-58.4303447543,-34.6016938057
"202005","GBA","Morón",4,170,170,159900,"USD","Oportunidad! Triplex en Venta - 4 ambientes - Haedo","PH","Venta",-58.5834356,-34.6390803
"202005","CABA","Comuna 5",4,124,124,215000,"USD","Depto.tipo casa de 4 ambientes en Venta en Almagro","PH","Venta",-58.4156344,-34.6084931
"202005","CABA","Comuna 15",4,300,165,475000,"USD","Depto.tipo casa de 4 ambientes en Venta en Palermo","PH","Venta",-58.4369956068,-34.5932724106
"202005","CABA","Comuna 14",4,120,120,330001,"USD","Depto.tipo casa de 4 ambientes en Venta en Palermo","PH","Venta",-58.4165046,-34.5949064
"202005","CABA","Comuna 3",4,94,94,175000,"USD","Departamento de 4 ambientes en Venta en Once","Departamento","Venta",-58.399261679,-34.6031400479
"202005","GBA","Tigre",4,137,97,285000,"USD","Depto.Venta,4 Amb,TIGRE, AL LAGO, Villanueva, Benavidez,-Santa Clara Cub. 97,22,","Departamento","Venta",-58.7062665607,-34.3969322609
"202005","CABA","Comuna 5",4,97,89,290001,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-58.4310504,-34.6028961
"202005","CABA","Comuna 15",4,76,70,215000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-58.4303431125,-34.6007708054
"202005","CABA","Comuna 3",4,56,54,140000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-58.4069098,-34.6136411
"202005","CABA","Comuna 5",4,89,79,175001,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-58.4213742,-34.6163186
"202005","GBA","La Matanza",4,71,65,120000,"USD","SEMIPISO - MUY LUMINOSO - DETALLES CATEGORIA - TERRAZA PROPIA","Departamento","Venta",-58.5274849,-34.6912291
"202005","CABA","Comuna 6",4,195,190,360001,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4382871,-34.6112053
"202005","CABA","Comuna 15",4,82,82,185000,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4367799095,-34.5994703444
"202005","CABA","Comuna 15",4,181,118,255000,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4382504193,-34.6008577036
"202005","CABA","Comuna 15",4,80,70,183001,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4424273,-34.5994154
"202005","GBA","Vicente López",5,166,150,710000,"USD","EDIFICIO VISTA PUERTO DE OLIVOS - 4 AMB   DEPENDENCIAS - AL RIO/PTO.OLIVOS AMENITIES 2 COCHERAS","Departamento","Venta",-58.4775075,-34.5068394
"202005","GBA","La Matanza",5,150,150,250000,"USD","LOTE PROPIO - GARAGE - QUINCHO - PARRILLA - AMBIENTES AMPLIOS","Casa","Venta",-58.5310119,-34.6638511
"202005","GBA","La Matanza",5,180,180,280000,"USD","LOTE PROPIO - GARAGE PASANTE - DEPTO NUEVO AL FONDO","Casa","Venta",-58.5412493,-34.6683591
"202005","CABA","Comuna 5",5,124,105,466830,"USD","Departamento de 5 ambientes en Venta en Almagro","Departamento","Venta",-58.4183102,-34.6033231
"202005","CABA","Comuna 5",5,124,105,480168,"USD","Departamento de 5 ambientes en Venta en Almagro","Departamento","Venta",-58.4183102,-34.6033231
"202005","CABA","Comuna 5",5,124,105,493506,"USD","Departamento de 5 ambientes en Venta en Almagro","Departamento","Venta",-58.4183102,-34.6033231
"202005","CABA","Comuna 5",5,124,105,446823,"USD","Departamento de 5 ambientes en Venta en Almagro","Departamento","Venta",-58.4183102,-34.6033231
"202005","CABA","Comuna 5",5,124,105,440154,"USD","Departamento de 5 ambientes en Venta en Almagro","Departamento","Venta",-58.4183102,-34.6033231
"202005","CABA","Comuna 14",5,170,160,580000,"USD","Departamento de 5 ambientes en Venta en Belgrano","Departamento","Venta",-58.433008,-34.57025
"202005","CABA","Comuna 11",2,75,71,15000,"ARS","Nazca y Juan B. Justo: depto 2 amb con gran patio y dependencia","Departamento","Alquiler",-58.4758669847,-34.618271468
"202005","CABA","Comuna 5",2,38,38,16500,"ARS","HERMOSO DOS AMBIENTES, SUPER LUNIMOSO","Departamento","Alquiler",-58.4199354,-34.6155181
"202005","CABA","Comuna 2",2,35,35,14500,"ARS","2 AMBIENTES | CORDOBA, AVDA. al 3400","Departamento","Alquiler",-58.4150097,-34.5976546
"202005","CABA","Comuna 2",2,47,42,20000,"ARS","Departamento de 2 ambientes en Alquiler en Recoleta","Departamento","Alquiler",-58.394654,-34.595148
"202005","CABA","Comuna 2",3,150,90,60000,"ARS","Hermosa PB con jardín! Edificio de categoría en Recoleta","Departamento","Alquiler",-58.3863139,-34.5899607
"202005","CABA","Comuna 6",2,45,45,27000,"ARS","OPORTUNIDAD! 2 AMB 45 M² EN LUJOSA TORRE A ESTRENAR LA PALMERA CABALLITO!","Departamento","Alquiler",-58.4295917,-34.6272421
"202005","CABA","Comuna 1",2,44,40,23000,"ARS","QUARTIER SAN TELMO- 2 ambientes Balcon Cochera","Departamento","Alquiler",-58.3760109302,-34.6246759868
"202005","GBA","San Miguel",2,45,45,12500,"ARS","EN ALQUILER. DEPTO. IMPECABLE ESTADO. 2 AMB. CON COCHERA. PLANTA ALTA. Italia 244, San Miguel","Departamento","Alquiler",-58.7006567952,-34.5369216561
"202005","GBA","San Miguel",2,38,38,12500,"ARS","Alquiler Depto. 2 Ambientes. San Miguel CENTRO. Impecable!! EDIFICIO ISA II - SAN MIGUEL","Departamento","Alquiler",-58.7069009958,-34.5417393749
"202005","GBA","San Miguel",2,38,38,12500,"ARS","Alquiler Departamento 2 Ambientes. Impecable!! EDIFICIO ITATI II - SAN MIGUEL","Departamento","Alquiler",-58.7086009,-34.537734
"202005","CABA","Comuna 10",2,45,40,18500,"ARS","ALQUILER VILLA LURO Semipiso 2 AMB.  Amplio Luminoso y Ventilado con balcón a la calle.","Departamento","Alquiler",-58.5032092,-34.6307824
"202005","CABA","Comuna 15",2,49,45,22000,"ARS","Departamento de 2 ambientes en Alquiler en Villa crespo","Departamento","Alquiler",-58.4351333586,-34.594755343
"202005","GBA","Vicente López",2,50,47,30000,"ARS","Departamento a estrenar en venta en Olivos","Departamento","Alquiler",-58.4837263,-34.5068583
"202005","GBA","Vicente López",2,79,75,100000,"ARS","Alquiler Temporal 2 ambientes con cochera (amoblado) en Torres Al Rio","Departamento","Alquiler",-58.465448,-34.5334857
"202005","CABA","Comuna 12",2,45,40,23000,"ARS","VENTA EXCELENTE DEPARTAMENTO AMPLIO A ESTRENAR MUY BUENA ACCESIBILIDAD EN VILLA PUEYRREDÓN","Departamento","Alquiler",-58.4963066,-34.5801393
"202005","CABA","Comuna 12",2,43,38,18000,"ARS",".Alquiler Villa Pueyrredón, 2 amb frte. balcón vista abierta, moderno","Departamento","Alquiler",-58.4972387,-34.5857282
"202005","GBA","Pilar",3,74,74,26000,"ARS","GRAN OPORTUNIDAD! DEPARTAMENTO 3 AMBIENTES EN CONDOMINIO BOSQUE ALTO RESIDENCIAS - PILAR","Departamento","Alquiler",-58.8962265,-34.4461951
"202005","GBA","Quilmes",3,60,52,17000,"ARS","Departamento en alquiler en Quilmes Ctro. 3 amb. Alvear e/ Olavarria y H. Primo.","Departamento","Alquiler",-58.253438,-34.7237472
"202005","GBA","Vicente López",3,85,85,55000,"ARS","DEPARTAMENTO EN ALQUILER EN OLIVOS, VICENTE LOPEZ.","Departamento","Alquiler",-58.4823365248,-34.505936477
"202005","GBA","Tres de Febrero",3,48,46,15000,"ARS","Departamento 3 ambientes c/ balcn al frente","Departamento","Alquiler",-58.5797382,-34.5830015
"202005","GBA","San Miguel",8,288,270,73500,"ARS","Alquiler Temporario - Bella Vista","Casa","Alquiler",-58.699624099,-34.5657198904
"202005","CABA","Comuna 14",2,51,51,164000,"USD","Depto.tipo casa de 2 ambientes en Venta en Palermo","PH","Venta",-58.4217895615,-34.5919381183
"202005","CABA","Comuna 14",2,51,51,164000,"USD","Depto.tipo casa de 2 ambientes en Venta en Palermo soho","PH","Venta",-58.4217895615,-34.5919381183
"202005","GBA","San Isidro",2,65,46,170000,"USD","UNICO LOFT EN PLANTA BAJA A LA VENTA EN MARTINEZ","PH","Venta",-58.4971002,-34.488748
"202005","GBA","Pilar",1,34,30,115000,"USD","Departamento en Lagoon Pilar","Departamento","Venta",-58.8510597239,-34.4123180895
"202005","GBA","Tigre",2,49,44,105000,"USD","Excelente departamento 2 ambientes en Tigre, Dardo Rocha! VENTA","Departamento","Venta",-58.5775132,-34.4303225
"202005","GBA","Tigre",2,56,49,154000,"USD","DEPARTAMENTO EN VENTA EN ZADUH NORDELTA","Departamento","Venta",-58.645421,-34.390209
"202005","CABA","Comuna 5",2,51,47,191646,"USD","Departamento de 2 ambientes en Venta en Almagro","Departamento","Venta",-58.4183102,-34.6033231
"202005","CABA","Comuna 5",2,42,39,94000,"USD","Departamento de 2 ambientes en Venta en Almagro","Departamento","Venta",-58.4163880796,-34.6123370718
"202005","CABA","Comuna 14",2,43,37,163300,"USD","Departamento de 2 ambientes en Venta en Palermo","Departamento","Venta",-58.4201224,-34.5880071
"202005","CABA","Comuna 14",2,92,42,166000,"USD","Departamento de 2 ambientes en Venta en Palermo","Departamento","Venta",-58.42413734,-34.59732979
"202005","CABA","Comuna 14",2,103,51,164000,"USD","Departamento de 2 ambientes en Venta en Palermo soho","Departamento","Venta",-58.4217895615,-34.5919381183
"202005","CABA","Comuna 14",3,114,105,370326,"USD","Departamento tipo loft en dúplex con balcón","Departamento","Venta",-58.4224547423,-34.5815635426
"202005","CABA","Comuna 14",2,59,54,195000,"USD","Departamento de 2 ambientes en Venta en Palermo soho","Departamento","Venta",-58.4224567078,-34.5895017991
"202005","CABA","Comuna 14",2,79,65,235000,"USD","Departamento - Las Cañitas","Departamento","Venta",-58.4293297,-34.5719761
"202005","CABA","Comuna 14",2,43,37,167750,"USD","Departamento de 2 ambientes en Venta en Palermo","Departamento","Venta",-58.4201224,-34.5880071
"202005","CABA","Comuna 14",2,132,57,249534,"USD","Departamento 2 ambientes con balcón y terraza","Departamento","Venta",-58.4224547423,-34.5815635426
"202005","CABA","Comuna 14",2,90,60,450000,"USD","U$S 450.000 - 2 amb - Palermo - Amenabar 80 (CaG)","Departamento","Venta",-58.4335472,-34.5816987
"202005","CABA","Comuna 14",2,38,34,145000,"USD","Departamento con Balcón en Venta - Palermo Hollywood","Departamento","Venta",-58.4336199,-34.5814285
"202005","CABA","Comuna 14",2,103,51,164000,"USD","Departamento de 2 ambientes en Venta en Palermo","Departamento","Venta",-58.4217895615,-34.5919381183
"202005","CABA","Comuna 14",2,105,73,262247,"USD","Departamento 2 ambientes con amplia terraza","Departamento","Venta",-58.4224547423,-34.5815635426
"202005","CABA","Comuna 14",2,39,39,200000,"USD","U$S 200.000 - 2 amb - Palermo - Amenabar 80 (CaG)","Departamento","Venta",-58.4394812577,-34.5771604024
"202005","CABA","Comuna 2",3,68,67,240000,"USD","Shiaffino y Posadas: espectacular 3 ambientes en increíble cuadra!","Departamento","Venta",-58.3889669,-34.5856837
"202005","CABA","Comuna 4",2,52,42,141682,"USD","EXCELENTE 2 AMBIENTES CON BALCON AL FRENTE","Departamento","Venta",-58.3711999,-34.6353022
"202005","CABA","Comuna 4",2,59,44,170748,"USD","ESPECTACULAR 2 AMBIENTES CON BALCON AL FRENTE","Departamento","Venta",-58.3711999,-34.6353022
"202005","CABA","Comuna 13",2,45,40,244800,"USD","Departamento en Venta con Renta - Belgrano","Departamento","Venta",-58.4459405,-34.5602451
"202005","CABA","Comuna 13",2,60,49,148000,"USD","VENTA EN POZO - BELGRANO """"R""""","Departamento","Venta",-58.4474094,-34.5724437
"202005","CABA","Comuna 13",1,40,40,115000,"USD","Hermoso monoambiente en Belgrano!!!","Departamento","Venta",-58.4520949,-34.553906
"202005","CABA","Comuna 15",2,38,38,99000,"USD","Departamento de 2 ambientes en Venta en Caballito","Departamento","Venta",-58.4420597266,-34.6037095045
"202005","CABA","Comuna 6",2,38,35,145000,"USD","Venta - Monoambiente Divisible con Balcon y Cochera - Caballito","Departamento","Venta",-58.4605379,-34.614849
"202005","CABA","Comuna 5",2,74,56,160000,"USD","Departamento de 2 ambientes en Venta en Caballito","Departamento","Venta",-58.4226390036,-34.6156201897
"202005","GBA","San Isidro",2,65,46,170000,"USD","UNICO LOFT EN PB AMUEBLADO EN VENTA EN MARTINEZ","Departamento","Venta",-58.4971002,-34.488748
"202005","GBA","Berazategui",2,50,50,80000,"USD","Departamento en Venta en Terrazas del Lago - Hudson Park","Departamento","Venta",-58.1716653,-34.8079366
"202005","GBA","Berazategui",2,50,50,80000,"USD","Departamento en Venta en Terrazas del Lago - Hudson Park","Departamento","Venta",-58.1719212717,-34.8095478256
"202005","CABA","Comuna 15",2,37,37,134411,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4408726,-34.5977603
"202005","CABA","Comuna 15",2,49,46,155280,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4408726,-34.5977603
"202005","CABA","Comuna 15",2,48,42,127000,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4328099305,-34.601567889
"202005","CABA","Comuna 12",2,47,47,98000,"USD","Divino departamento 2 ambientes en Villa Urquiza!!","Departamento","Venta",-58.4838738,-34.5788968
"202005","GBA","Vicente López",2,72,56,226950,"USD","Duplex con Balcón y Terraza en Nuevo Emprendimiento - Vicente Lopez","Departamento","Venta",-58.4786299,-34.5371848
"202005","GBA","Vicente López",1,35,32,131500,"USD","Monoambiente con Balcón en Nuevo Emprendimiento - Vicente Lopez","Departamento","Venta",-58.4786299,-34.5371848
"202005","GBA","Tres de Febrero",2,45,40,67000,"USD","Departamento - Santos Lugares","Departamento","Venta",-58.5454095,-34.6006989
"202005","GBA","Esteban Echeverría",2,60,55,98000,"USD","Departamento - Monte Grande","Departamento","Venta",-58.4620124,-34.8271786
"202005","CABA","Comuna 5",3,67,67,179000,"USD","Depto.tipo casa de 3 ambientes en Venta en Almagro","PH","Venta",-58.41416,-34.60165
"202005","CABA","Comuna 14",3,79,79,278000,"USD","Depto.tipo casa de 3 ambientes en Venta en Palermo","PH","Venta",-58.438606918,-34.5847684467
"202005","CABA","Comuna 14",3,79,79,278000,"USD","Depto.tipo casa de 3 ambientes en Venta en Palermo soho","PH","Venta",-58.438606918,-34.5847684467
"202005","CABA","Comuna 15",3,82,60,180000,"USD","Charlone al 500 y Av. Federico Lacroze. Ideal INVERSION PARA RECICLAR","PH","Venta",-58.4514013,-34.5829336
"202005","GBA","Pilar",3,74,74,160000,"USD","GRAN OPORTUNIDAD! DEPARTAMENTO 3 AMBIENTES EN CONDOMINIO BOSQUE ALTO RESIDENCIAS - PILAR","Departamento","Venta",-58.8962265,-34.4461951
"202005","GBA","Tigre",3,137,79,295000,"USD","Departamento - Enyoi","Departamento","Venta",-58.631293,-34.4090982
"202005","CABA","Comuna 15",3,90,90,215000,"USD","Departamento de 3 ambientes en Venta en Almagro","Departamento","Venta",-58.4332771385,-34.6029634667
"202005","CABA","Comuna 14",3,65,65,133000,"USD","Departamento de 3 ambientes en Venta en Palermo","Departamento","Venta",-58.4370437064,-34.5910697961
"202005","CABA","Comuna 14",3,181,79,278000,"USD","Departamento de 3 ambientes en Venta en Palermo soho","Departamento","Venta",-58.4386044814,-34.5847707831
"202005","CABA","Comuna 14",3,87,77,350000,"USD","Espectacular 3 ambientes con cochera en Cañitas!","Departamento","Venta",-58.432053,-34.5695153
"202005","CABA","Comuna 14",3,181,79,278000,"USD","Departamento de 3 ambientes en Venta en Palermo hollywood","Departamento","Venta",-58.4386044814,-34.5847707831
"202005","CABA","Comuna 14",3,181,79,278000,"USD","Departamento de 3 ambientes en Venta en Palermo","Departamento","Venta",-58.4386044814,-34.5847707831
"202005","CABA","Comuna 14",3,74,66,265000,"USD","Departamento único, 3 ambientes imperdibles - Alquiler opción compra - Palermo Chico","Departamento","Venta",-58.4114241,-34.5795885
"202005","CABA","Comuna 14",3,90,80,500000,"USD","U$S 500.000 - 3 amb con Renta - Palermo - Amenabar 30 (CaG)","Departamento","Venta",-58.4393193138,-34.5775823079
"202005","CABA","Comuna 14",3,72,65,215000,"USD","Departamento de 3 ambientes en Venta en Palermo soho","Departamento","Venta",-58.4236273658,-34.5902892427
"202005","CABA","Comuna 14",3,86,83,415000,"USD","Venta Departamento 3 ambientes con cochera y full amenities, Quartier Boulevard","Departamento","Venta",-58.430423,-34.5819781
"202005","CABA","Comuna 14",3,80,70,450000,"USD","U$S 450.000 - 3 amb con cochera - Palermo - Santa Fe 5000 (LeM)","Departamento","Venta",-58.4300893847,-34.5766060656
"202005","CABA","Comuna 14",3,58,58,158001,"USD","Departamento de 3 ambientes en Venta en Palermo","Departamento","Venta",-58.4224198,-34.5899668
"202005","CABA","Comuna 14",3,87,77,350000,"USD","Espectacular 3 ambientes con cochera!","Departamento","Venta",-58.432053,-34.5695153
"202005","CABA","Comuna 14",3,82,65,325000,"USD","Departamento de 3 ambientes en Venta en Palermo","Departamento","Venta",-58.4198356,-34.5905277
"202005","CABA","Comuna 14",3,141,111,450000,"USD","Espectacular Duplex con terraza!!!! (posibilidad de depto. chico en parte de pago)","Departamento","Venta",-58.4386388356,-34.5861136618
"202005","CABA","Comuna 14",3,122,80,420000,"USD","U$S 420.000 - 3 amb con cochera - Palermo - Uriarte 1300 (GET)","Departamento","Venta",-58.4354746,-34.5895862
"202005","CABA","Comuna 14",3,72,65,215000,"USD","Departamento de 3 ambientes en Venta en Palermo","Departamento","Venta",-58.4236273658,-34.5902892427
"202005","CABA","Comuna 14",3,141,111,450000,"USD","Espectacular Duplex con terraza!!!! (posibilidad de depto. chico en parte de pago)","Departamento","Venta",-58.438499,-34.5860751
"202005","CABA","Comuna 4",3,63,56,177766,"USD","EXCELENTE 3 AMBIENTES CON BALCON  AL CONTRAFRENTE","Departamento","Venta",-58.3711999,-34.6353022
